Zestimate,Price,Rent_Zestimate,Bathrooms,Bedrooms,Living_Area,Home_Type,Avg_Income_Per_Capita,Zip,logZestimate,logPrice,logRentzestimate,Price_per_sqft,Total_Housing_Units_By_Zip,Homeowner_Vacancy_Rate_By_Zip,Percent_Occupied_Housing_Lacking_Complete_Plumbing_Facilities,Percent_Occupied_Housing_Lacking_Complete_Kitchen_Facilities,Percent_Occupied_Housing_No_Telephone_Service_Available,Typical_Home_Value_Mar21,Avg_Typical_Home_Value_Over_Past_10yrs,Avg_Yearly_Value_Growth_Rate
810003,770000,3920,3,4,2840,SINGLE_FAMILY,119,Zip_91739,13.60479323,13.55414579,8.273846933,271.1267606,12362,0,0.1,0.4,0.8,763798,574659.4793,6.956646015
550076,545000,2600,3,4,2051,SINGLE_FAMILY,121,Zip_92377,13.21781173,13.20854107,7.863266724,265.7240371,5796,1.3,0.2,0.2,1.2,496464,340188.7769,9.399778296
591563,540000,2395,2,3,1779,SINGLE_FAMILY,101,Zip_92407,13.29052347,13.19932442,7.78113851,303.5413153,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
454011,435000,2000,2,3,1218,SINGLE_FAMILY,101,Zip_92407,13.02587671,12.98310131,7.60090246,357.1428571,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
1241525,1160000,5863,4,5,3971,SINGLE_FAMILY,119,Zip_91739,14.03185102,13.96393056,8.676416697,292.1178544,12362,0,0.1,0.4,0.8,763798,574659.4793,6.956646015
510149,500000,2500,2,4,1749,SINGLE_FAMILY,121,Zip_92377,13.14245812,13.12236338,7.824046011,285.8776444,5796,1.3,0.2,0.2,1.2,496464,340188.7769,9.399778296
539280,530000,3000,3,4,3683,SINGLE_FAMILY,102,Zip_92336,13.1979902,13.18063229,8.006367568,143.9044257,25702,0.6,0.3,0.1,1.5,550090,392467.6612,8.185223031
619367,597000,2625,4,5,2297,SINGLE_FAMILY,102,Zip_92336,13.33645327,13.29967239,7.872836175,259.9042229,25702,0.6,0.3,0.1,1.5,550090,392467.6612,8.185223031
250157,255000,1550,1,2,600,SINGLE_FAMILY,101,Zip_92407,12.429844,12.44901882,7.34601021,425,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
540957,515000,2500,3,3,2021,SINGLE_FAMILY,102,Zip_92336,13.20109507,13.15192218,7.824046011,254.8243444,25702,0.6,0.3,0.1,1.5,550090,392467.6612,8.185223031
550634,544000,2600,3,4,2389,SINGLE_FAMILY,101,Zip_92407,13.21882562,13.20670453,7.863266724,227.7103391,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
576023,475000,2200,2,3,1664,SINGLE_FAMILY,101,Zip_92407,13.26390287,13.07107008,7.696212639,285.4567308,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
316830,557500,2150,2,4,2007,SINGLE_FAMILY,121,Zip_92377,12.66612063,13.23121778,7.673223121,277.7777778,5796,1.3,0.2,0.2,1.2,496464,340188.7769,9.399778296
581031,580000,2700,3,5,2829,SINGLE_FAMILY,102,Zip_92336,13.27255939,13.27078338,7.901007052,205.0194415,25702,0.6,0.3,0.1,1.5,550090,392467.6612,8.185223031
516740,535000,2450,4,5,1599,SINGLE_FAMILY,102,Zip_92336,13.15529513,13.19002203,7.803843304,334.5841151,25702,0.6,0.3,0.1,1.5,550090,392467.6612,8.185223031
691473,690000,3150,4,4,3340,SINGLE_FAMILY,102,Zip_92336,13.44657938,13.44444688,8.055157732,206.5868263,25702,0.6,0.3,0.1,1.5,550090,392467.6612,8.185223031
646377,645000,3200,3,4,3592,SINGLE_FAMILY,102,Zip_92336,13.3791382,13.3770056,8.070906089,179.5657016,25702,0.6,0.3,0.1,1.5,550090,392467.6612,8.185223031
546163,545000,2550,3,3,2161,SINGLE_FAMILY,102,Zip_92336,13.21067274,13.20854107,7.843848638,252.1980565,25702,0.6,0.3,0.1,1.5,550090,392467.6612,8.185223031
230491,230000,1750,2,3,1301,CONDO,106,Zip_92405,12.3479671,12.34583459,7.467371067,176.7870869,9242,1.4,0.1,1.5,1.6,350264,217500.3967,11.57202281
506078,505000,2450,2,4,1553,SINGLE_FAMILY,121,Zip_92377,13.13444609,13.13231371,7.803843304,325.1770766,5796,1.3,0.2,0.2,1.2,496464,340188.7769,9.399778296
531131,530000,2450,3,5,2198,SINGLE_FAMILY,121,Zip_92377,13.18276397,13.18063229,7.803843304,241.1282985,5796,1.3,0.2,0.2,1.2,496464,340188.7769,9.399778296
511089,510000,2500,3,3,2041,SINGLE_FAMILY,102,Zip_92336,13.14429902,13.142166,7.824046011,249.877511,25702,0.6,0.3,0.1,1.5,550090,392467.6612,8.185223031
1167488,1165000,6555,5,5,3971,SINGLE_FAMILY,119,Zip_91739,13.97036499,13.96823164,8.787983396,293.3769831,12362,0,0.1,0.4,0.8,763798,574659.4793,6.956646015
400996,400000,2316,2,3,1632,SINGLE_FAMILY,98,Zip_92376,12.90170673,12.89921983,7.747596839,245.0980392,22279,0.5,0.3,0.7,2,425861,280775.2149,10.54882998
1068005,1050000,4814,4,4,3614,SINGLE_FAMILY,119,Zip_91739,13.88130298,13.86430072,8.479283618,290.5368013,12362,0,0.1,0.4,0.8,763798,574659.4793,6.956646015
787958,786000,3591,3,4,2335,SINGLE_FAMILY,119,Zip_91739,13.57720007,13.57471207,8.186185994,336.6167024,12362,0,0.1,0.4,0.8,763798,574659.4793,6.956646015
666894,665000,3321,3,5,2679,SINGLE_FAMILY,119,Zip_91739,13.41038639,13.40754232,8.108021221,248.2269504,12362,0,0.1,0.4,0.8,763798,574659.4793,6.956646015
509446,508000,2906,3,4,2727,SINGLE_FAMILY,102,Zip_92336,13.14107914,13.13823673,7.974532844,186.2852952,25702,0.6,0.3,0.1,1.5,550090,392467.6612,8.185223031
564507,562000,2603,3,5,2825,SINGLE_FAMILY,101,Zip_92407,13.24370806,13.23925713,7.864419905,198.9380531,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
431918,430000,2000,2,3,1195,SINGLE_FAMILY,101,Zip_92407,12.97599103,12.97154049,7.60090246,359.832636,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
517298,515000,2550,3,4,2272,SINGLE_FAMILY,101,Zip_92407,13.15637439,13.15192218,7.843848638,226.6725352,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
557831,590000,2845,5,5,2793,SINGLE_FAMILY,101,Zip_92407,13.23181133,13.28787782,7.953318347,211.2423917,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
469084,467000,2350,2,3,1357,SINGLE_FAMILY,121,Zip_92377,13.05853714,13.05408454,7.762170607,344.1414886,5796,1.3,0.2,0.2,1.2,496464,340188.7769,9.399778296
512275,510000,2595,3,4,2593,SINGLE_FAMILY,101,Zip_92407,13.14661687,13.142166,7.861341796,196.6833783,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
703711,700000,3314,2,3,1206,SINGLE_FAMILY,101,Zip_92407,13.46412304,13.45883561,8.105911198,580.4311774,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
603181,600000,2510,3,4,2640,SINGLE_FAMILY,101,Zip_92407,13.3099726,13.30468493,7.828038032,227.2727273,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
608207,605000,2700,3,4,2690,SINGLE_FAMILY,101,Zip_92407,13.31827056,13.31298374,7.901007052,224.9070632,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
467660,465000,2450,2,3,1580,SINGLE_FAMILY,101,Zip_92407,13.05549682,13.04979268,7.803843304,294.3037975,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
984007,978000,4261,4,5,3889,SINGLE_FAMILY,119,Zip_91739,13.79938829,13.79326495,8.357259153,251.4785292,12362,0,0.1,0.4,0.8,763798,574659.4793,6.956646015
494222,491000,2400,3,4,1799,SINGLE_FAMILY,121,Zip_92377,13.11074009,13.10419941,7.783224016,272.9294052,5796,1.3,0.2,0.2,1.2,496464,340188.7769,9.399778296
493627,490000,2500,3,3,1748,SINGLE_FAMILY,121,Zip_92377,13.10953545,13.10216067,7.824046011,280.3203661,5796,1.3,0.2,0.2,1.2,496464,340188.7769,9.399778296
488590,485000,2500,3,4,1896,SINGLE_FAMILY,121,Zip_92377,13.09927897,13.09190417,7.824046011,255.8016878,5796,1.3,0.2,0.2,1.2,496464,340188.7769,9.399778296
554071,550000,2600,3,3,2161,SINGLE_FAMILY,102,Zip_92336,13.22504812,13.21767356,7.863266724,254.5118001,25702,0.6,0.3,0.1,1.5,550090,392467.6612,8.185223031
594140,612000,2608,3,5,2393,SINGLE_FAMILY,102,Zip_92336,13.29487026,13.32448756,7.866338923,255.7459256,25702,0.6,0.3,0.1,1.5,550090,392467.6612,8.185223031
821033,815000,4215,3,4,3154,SINGLE_FAMILY,119,Zip_91739,13.61831858,13.61094339,8.34640487,258.4020292,12362,0,0.1,0.4,0.8,763798,574659.4793,6.956646015
624851,620000,2950,4,4,3656,SINGLE_FAMILY,102,Zip_92336,13.3452685,13.33747476,7.989560449,169.5842451,25702,0.6,0.3,0.1,1.5,550090,392467.6612,8.185223031
483911,480155,2450,3,3,1597,SINGLE_FAMILY,101,Zip_92407,13.08965628,13.08186425,7.803843304,300.6606137,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
554303,550000,2550,3,4,2690,SINGLE_FAMILY,101,Zip_92407,13.22546675,13.21767356,7.843848638,204.4609665,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
492023,488000,2450,3,4,1821,SINGLE_FAMILY,101,Zip_92407,13.10628074,13.09807068,7.803843304,267.9846238,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
525383,520000,2550,3,4,2331,SINGLE_FAMILY,101,Zip_92407,13.1718828,13.16158409,7.843848638,223.0802231,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
525603,520000,2550,3,4,2311,SINGLE_FAMILY,101,Zip_92407,13.17230145,13.16158409,7.843848638,225.0108178,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
492958,487500,2500,3,4,1821,SINGLE_FAMILY,101,Zip_92407,13.10817926,13.09704557,7.824046011,267.7100494,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
533912,528000,2550,3,4,2353,SINGLE_FAMILY,101,Zip_92407,13.18798631,13.17685156,7.843848638,224.3943901,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
485780,480000,2200,2,3,1388,SINGLE_FAMILY,101,Zip_92407,13.09351113,13.08154138,7.696212639,345.8213256,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
491962,485500,2450,3,3,1821,SINGLE_FAMILY,101,Zip_92407,13.10615676,13.09293457,7.803843304,266.6117518,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
522073,515000,2472,3,4,2292,SINGLE_FAMILY,101,Zip_92407,13.1655627,13.15192218,7.812782819,224.6945899,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
547644,540000,2945,3,5,3187,SINGLE_FAMILY,101,Zip_92407,13.21338072,13.19932442,7.987864096,169.4383433,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
487202,480000,2450,3,4,1821,SINGLE_FAMILY,101,Zip_92407,13.0964341,13.08154138,7.803843304,263.5914333,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
768511,755000,2500,2,5,2644,SINGLE_FAMILY,101,Zip_92407,13.55221016,13.53447303,7.824046011,285.5521936,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
508947,500000,2450,2,3,1920,SINGLE_FAMILY,101,Zip_92407,13.14009916,13.12236338,7.803843304,260.4166667,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
455621,410000,2500,2,2,1519,SINGLE_FAMILY,101,Zip_92407,13.0294166,12.92391244,7.824046011,269.9144174,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
496293,485000,2500,2,3,1920,SINGLE_FAMILY,101,Zip_92407,13.11492176,13.09190417,7.824046011,252.6041667,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
409148,400000,5804,5,5,3142,SINGLE_FAMILY,101,Zip_92407,12.92183223,12.89921983,8.666302614,127.3074475,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
492376,480000,2495,2,3,1920,SINGLE_FAMILY,101,Zip_92407,13.10699793,13.08154138,7.822044008,250,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
556024,539900,2450,2,4,1855,SINGLE_FAMILY,101,Zip_92407,13.22856674,13.19913922,7.803843304,291.0512129,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
469531,455000,2500,3,3,1821,SINGLE_FAMILY,101,Zip_92407,13.0594896,13.0280527,7.824046011,249.8627128,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
511257,495000,2450,2,3,1894,SINGLE_FAMILY,101,Zip_92407,13.14462768,13.11231304,7.803843304,261.3516367,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
511257,495000,2450,2,3,1894,SINGLE_FAMILY,101,Zip_92407,13.14462768,13.11231304,7.803843304,261.3516367,18189,0.8,0.3,0.5,0.9,413503,273527.1901,10.19105467
389792,392000,2200,2,4,2000,SINGLE_FAMILY,108,Zip_92397,12.87336854,12.87901712,7.696212639,196,3007,1.6,0,0,0,369560,262242.2645,7.661289708
324383,305000,2100,2,2,1188,SINGLE_FAMILY,108,Zip_92397,12.6896802,12.62806706,7.649692624,256.7340067,3007,1.6,0,0,0,369560,262242.2645,7.661289708
632070,629000,2700,4,5,2979,SINGLE_FAMILY,108,Zip_92397,13.35675543,13.35188654,7.901007052,211.1446794,3007,1.6,0,0,0,369560,262242.2645,7.661289708
337057,335000,2400,2,3,1296,SINGLE_FAMILY,108,Zip_92397,12.72800733,12.72188581,7.783224016,258.4876543,3007,1.6,0,0,0,369560,262242.2645,7.661289708
310206,305000,1675,1,2,1026,SINGLE_FAMILY,108,Zip_92397,12.64499187,12.62806706,7.423568444,297.2709552,3007,1.6,0,0,0,369560,262242.2645,7.661289708
406827,400000,2230,2,3,1312,SINGLE_FAMILY,108,Zip_92397,12.91614331,12.89921983,7.709756864,304.8780488,3007,1.6,0,0,0,369560,262242.2645,7.661289708
498763,489000,2400,3,4,1950,SINGLE_FAMILY,108,Zip_92397,13.11988631,13.10011777,7.783224016,250.7692308,3007,1.6,0,0,0,369560,262242.2645,7.661289708
438633,429000,1815,2,3,2020,SINGLE_FAMILY,108,Zip_92397,12.99141835,12.9692122,7.503840747,212.3762376,3007,1.6,0,0,0,369560,262242.2645,7.661289708
598865,585000,2626,2,3,2817,SINGLE_FAMILY,108,Zip_92397,13.30279148,13.27936713,7.873217055,207.6677316,3007,1.6,0,0,0,369560,262242.2645,7.661289708
563723,550000,3086,3,3,2684,SINGLE_FAMILY,108,Zip_92397,13.24231828,13.21767356,8.034631033,204.9180328,3007,1.6,0,0,0,369560,262242.2645,7.661289708
426046,415000,2500,2,3,2030,SINGLE_FAMILY,108,Zip_92397,12.9623026,12.9360338,7.824046011,204.4334975,3007,1.6,0,0,0,369560,262242.2645,7.661289708
315180,303000,1950,2,2,1026,SINGLE_FAMILY,108,Zip_92397,12.66089918,12.62148808,7.575584652,295.3216374,3007,1.6,0,0,0,369560,262242.2645,7.661289708
329496,320000,2400,2,3,1793,SINGLE_FAMILY,108,Zip_92397,12.70531949,12.67607627,7.783224016,178.4718349,3007,1.6,0,0,0,369560,262242.2645,7.661289708
246741,239000,1700,2,1,938,SINGLE_FAMILY,108,Zip_92397,12.41609448,12.38421883,7.43838353,254.7974414,3007,1.6,0,0,0,369560,262242.2645,7.661289708
394898,380000,2400,2,3,1522,SINGLE_FAMILY,108,Zip_92397,12.88638278,12.84792653,7.783224016,249.6714849,3007,1.6,0,0,0,369560,262242.2645,7.661289708
405824,389900,2476,2,3,1654,SINGLE_FAMILY,108,Zip_92397,12.91367485,12.87364557,7.814399634,235.7315599,3007,1.6,0,0,0,369560,262242.2645,7.661289708
177214,170000,2000,1,2,1088,SINGLE_FAMILY,108,Zip_92397,12.08511332,12.04355372,7.60090246,156.25,3007,1.6,0,0,0,369560,262242.2645,7.661289708
302307,290000,1700,2,2,871,SINGLE_FAMILY,108,Zip_92397,12.61919834,12.5776362,7.43838353,332.9506315,3007,1.6,0,0,0,369560,262242.2645,7.661289708
268428,257500,1500,1,2,864,SINGLE_FAMILY,108,Zip_92397,12.500338,12.458775,7.313220387,298.0324074,3007,1.6,0,0,0,369560,262242.2645,7.661289708
360494,345000,2400,2,3,1389,SINGLE_FAMILY,108,Zip_92397,12.79523059,12.7512997,7.783224016,248.3801296,3007,1.6,0,0,0,369560,262242.2645,7.661289708
377418,360000,2350,3,3,1328,SINGLE_FAMILY,108,Zip_92397,12.84110861,12.79385931,7.762170607,271.0843373,3007,1.6,0,0,0,369560,262242.2645,7.661289708
354836,337500,2150,2,2,1062,SINGLE_FAMILY,108,Zip_92397,12.77941099,12.72932079,7.673223121,317.7966102,3007,1.6,0,0,0,369560,262242.2645,7.661289708
278612,265000,1700,1,2,956,SINGLE_FAMILY,108,Zip_92397,12.53757541,12.4874851,7.43838353,277.1966527,3007,1.6,0,0,0,369560,262242.2645,7.661289708
404033,399000,2250,2,3,1664,SINGLE_FAMILY,104,Zip_92371,12.90925184,12.8967167,7.718685495,239.7836538,5898,0,0.3,1.6,2.3,352373,235861.7521,9.231399822
282236,290000,1700,1,2,750,SINGLE_FAMILY,108,Zip_92397,12.55049888,12.5776362,7.43838353,386.6666667,3007,1.6,0,0,0,369560,262242.2645,7.661289708
