Zestimate,Price,Rent_Zestimate,Bathrooms,Bedrooms,Living_Area,Home_Type,Avg_Income_Per_Capita,Zip,logZestimate,logprice,logrentzestimate,$/sqft
400854,400000,1800,1,3,1021,SINGLE_FAMILY,108,Zip_92397,12.90135255,12.89921983,7.495541944,391.7727718
330939,330000,1950,2,3,1092,SINGLE_FAMILY,108,Zip_92397,12.70968935,12.70684793,7.575584652,302.1978022
198024,303000,1657,1,2,660,SINGLE_FAMILY,108,Zip_92397,12.19614351,12.62148808,7.412764017,459.0909091
482545,480000,2500,3,3,3206,SINGLE_FAMILY,107,Zip_92372,13.08682946,13.08154138,7.824046011,149.7192764
331888,330000,2000,2,3,1500,SINGLE_FAMILY,108,Zip_92397,12.71255284,12.70684793,7.60090246,220
473479,470000,2400,2,3,2840,SINGLE_FAMILY,108,Zip_92397,13.06786284,13.06048797,7.783224016,165.4929577
448294,445000,2200,3,5,2352,SINGLE_FAMILY,104,Zip_92371,13.01320455,13.00582956,7.696212639,189.2006803
346665,370000,2018,2,3,1576,SINGLE_FAMILY,108,Zip_92397,12.75611417,12.82125828,7.609862201,234.7715736
453710,450000,2450,2,3,2024,SINGLE_FAMILY,108,Zip_92397,13.02521351,13.01700286,7.803843304,222.3320158
378882,375000,1850,3,3,1668,SINGLE_FAMILY,104,Zip_92371,12.84498009,12.8346813,7.522940918,224.8201439
232381,230000,1495,1,1,763,SINGLE_FAMILY,108,Zip_92397,12.35613355,12.34583459,7.309881486,301.4416776
379040,375000,2000,3,4,2060,SINGLE_FAMILY,104,Zip_92371,12.84539702,12.8346813,7.60090246,182.038835
372898,368000,2195,2,3,1836,SINGLE_FAMILY,104,Zip_92371,12.8290602,12.81583822,7.693937326,200.4357298
429360,415000,2300,2,3,2040,SINGLE_FAMILY,107,Zip_92372,12.97005101,12.9360338,7.740664402,203.4313725
369676,363000,2000,3,3,1838,SINGLE_FAMILY,107,Zip_92372,12.82038223,12.80215811,7.60090246,197.4972797
406009,405000,2050,3,3,2311,SINGLE_FAMILY,107,Zip_92372,12.91413061,12.91164235,7.625595072,175.24881
245527,130000,1800,2,2,1152,MANUFACTURED,107,Zip_92372,12.4111622,11.77528973,7.495541944,112.8472222
507465,505000,2300,4,4,2597,SINGLE_FAMILY,107,Zip_92372,13.13718302,13.13231371,7.740664402,194.4551405
326996,325000,1900,2,3,1368,SINGLE_FAMILY,107,Zip_92372,12.69770322,12.69158046,7.549609165,237.5730994
458263,453000,2200,2,4,2100,SINGLE_FAMILY,107,Zip_92372,13.03519853,13.0236474,7.696212639,215.7142857
390124,385000,2100,2,4,2021,SINGLE_FAMILY,107,Zip_92372,12.87421992,12.86099861,7.649692624,190.4997526
284740,281000,1650,2,3,1560,MANUFACTURED,107,Zip_92372,12.55933176,12.54610995,7.408530567,180.1282051
492277,485000,2500,3,4,3139,SINGLE_FAMILY,107,Zip_92372,13.10679685,13.09190417,7.824046011,154.507805
381091,375000,2100,2,3,2070,SINGLE_FAMILY,107,Zip_92372,12.85079347,12.8346813,7.649692624,181.1594203
290690,285000,1650,2,3,1782,MANUFACTURED,107,Zip_92372,12.58001269,12.56024446,7.408530567,159.9326599
333282,329000,2195,3,2,1262,SINGLE_FAMILY,108,Zip_92397,12.71674426,12.70381303,7.693937326,260.6973059
183444,180000,1900,1.5,1,1170,SINGLE_FAMILY,108,Zip_92397,12.11966472,12.10071213,7.549609165,153.8461538
361793,355000,2132,1,3,1268,SINGLE_FAMILY,108,Zip_92397,12.7988275,12.77987307,7.664815785,279.9684543
345072,329000,2100,3,2,1262,SINGLE_FAMILY,108,Zip_92397,12.75150837,12.70381303,7.649692624,260.6973059
351855,350000,2000,3,3,1764,SINGLE_FAMILY,104,Zip_92371,12.77097444,12.76568843,7.60090246,198.4126984
342946,340000,2000,2,3,2234,SINGLE_FAMILY,104,Zip_92371,12.74532828,12.7367009,7.60090246,152.1933751
476700,473000,2500,3,4,3150,SINGLE_FAMILY,107,Zip_92372,13.07464264,13.06685067,7.824046011,150.1587302
670364,525000,2600,5,7,4570,SINGLE_FAMILY,104,Zip_92371,13.41557613,13.17115354,7.863266724,114.8796499
442794,440000,1975,3,4,2261,SINGLE_FAMILY,107,Zip_92372,13.00085993,12.99453001,7.588323677,194.6041575
453353,440000,2400,4,5,2926,SINGLE_FAMILY,107,Zip_92372,13.02442635,12.99453001,7.783224016,150.3759398
426713,425000,2195,2,4,2633,SINGLE_FAMILY,107,Zip_92372,12.96386694,12.95984445,7.693937326,161.4128371
284895,280000,1650,2,3,1610,SINGLE_FAMILY,107,Zip_92372,12.55987597,12.54254488,7.408530567,173.9130435
420875,425000,2500,3,4,2150,SINGLE_FAMILY,101,Zip_93552,12.95009116,12.95984445,7.824046011,197.6744186
287757,283000,2100,2,3,1402,SINGLE_FAMILY,105,Zip_93535,12.56987165,12.55320218,7.649692624,201.8544936
307350,289000,2200,2,3,1026,SINGLE_FAMILY,101,Zip_93552,12.63574244,12.57418197,7.696212639,281.6764133
475993,475000,2500,2,4,2418,SINGLE_FAMILY,101,Zip_93552,13.07315843,13.07107008,7.824046011,196.4433416
360860,360000,2100,2,3,1462,SINGLE_FAMILY,101,Zip_93552,12.79624535,12.79385931,7.649692624,246.2380301
350097,350000,2350,2,4,1688,MANUFACTURED,101,Zip_93543,12.76596554,12.76568843,7.762170607,207.3459716
404083,403000,2500,3,4,1904,SINGLE_FAMILY,101,Zip_93552,12.90937558,12.90669184,7.824046011,211.6596639
311134,310000,2200,2,3,1150,SINGLE_FAMILY,101,Zip_93543,12.64797897,12.64432758,7.696212639,269.5652174
350277,349000,2300,3,4,1561,SINGLE_FAMILY,101,Zip_93552,12.76647955,12.7628272,7.740664402,223.5746316
311234,310000,2100,2,3,1330,SINGLE_FAMILY,101,Zip_93552,12.64830032,12.64432758,7.649692624,233.0827068
468056,465000,2500,3,3,2173,SINGLE_FAMILY,101,Zip_93552,13.05634323,13.04979268,7.824046011,213.9898757
490704,487500,2700,3,4,3319,SINGLE_FAMILY,101,Zip_93552,13.10359637,13.09704557,7.901007052,146.8815908
211448,210000,2200,2,3,1134,SINGLE_FAMILY,105,Zip_93535,12.26173438,12.25486281,7.696212639,185.1851852
544425,540000,2700,3,6,3801,SINGLE_FAMILY,101,Zip_93552,13.20748547,13.19932442,7.901007052,142.0678769
144712,130000,2155,1,1,1118,SINGLE_FAMILY,100,Zip_93553,11.88250084,11.77528973,7.675546003,116.2790698
274313,285000,1970,2,4,1384,SINGLE_FAMILY,105,Zip_93535,12.52202507,12.56024446,7.585788822,205.9248555
395148,385000,2300,2,4,1841,SINGLE_FAMILY,105,Zip_93535,12.88701566,12.86099861,7.740664402,209.1254753
297786,295000,2150,2,3,1080,SINGLE_FAMILY,105,Zip_93535,12.60413039,12.59473064,7.673223121,273.1481481
418624,418000,2500,3,4,2609,SINGLE_FAMILY,105,Zip_93535,12.94472842,12.94323671,7.824046011,160.2146416
390698,390000,2300,3,4,2447,SINGLE_FAMILY,105,Zip_93535,12.87569016,12.87390202,7.740664402,159.3788312
250448,250000,2131,2,3,1053,SINGLE_FAMILY,105,Zip_93535,12.43100659,12.4292162,7.664346632,237.4169041
411102,410000,2400,3,4,2332,SINGLE_FAMILY,105,Zip_93535,12.92659664,12.92391244,7.783224016,175.8147513
353288,352000,2200,2,4,1742,SINGLE_FAMILY,105,Zip_93535,12.77503887,12.77138645,7.696212639,202.0665901
382394,381000,2300,2,3,1815,SINGLE_FAMILY,105,Zip_93535,12.85420677,12.85055465,7.740664402,209.9173554
316254,315000,2095,2,3,1215,SINGLE_FAMILY,105,Zip_93535,12.66430097,12.66032792,7.647308832,259.2592593
360092,392000,2300,3,4,1889,SINGLE_FAMILY,105,Zip_93535,12.79411483,12.87901712,7.740664402,207.5172049
351280,350000,2200,2,3,1761,SINGLE_FAMILY,105,Zip_93535,12.76933891,12.76568843,7.696212639,198.7507098
421536,420000,2400,3,4,2310,SINGLE_FAMILY,105,Zip_93535,12.95166046,12.94800999,7.783224016,181.8181818
356299,355000,2100,2,3,1305,SINGLE_FAMILY,105,Zip_93535,12.78352554,12.77987307,7.649692624,272.0306513
373481,372000,2200,2,3,1556,SINGLE_FAMILY,105,Zip_93535,12.83062241,12.82664913,7.696212639,239.0745501
354589,200000,2200,3,5,2289,SINGLE_FAMILY,105,Zip_93535,12.77871465,12.20607265,7.696212639,87.3743993
387281,385000,2250,3,3,1881,SINGLE_FAMILY,105,Zip_93535,12.86690581,12.86099861,7.718685495,204.6783626
372192,375000,2300,3,4,2114,SINGLE_FAMILY,105,Zip_93535,12.82716513,12.8346813,7.740664402,177.3888363
410734,410000,2950,3,3,2082,SINGLE_FAMILY,100,Zip_93532,12.92570108,12.92391244,7.989560449,196.9260327
588655,585000,2700,3,4,2644,SINGLE_FAMILY,106,Zip_93536,13.28559555,13.27936713,7.901007052,221.2556732
387655,385000,2796,2,3,1645,SINGLE_FAMILY,100,Zip_93532,12.86787105,12.86099861,7.935945103,234.0425532
382106,379000,2695,2,3,1360,SINGLE_FAMILY,100,Zip_93532,12.85345334,12.84529148,7.899153483,278.6764706
275373,164000,2400,1,3,858,SINGLE_FAMILY,106,Zip_93536,12.52588182,12.00762171,7.783224016,191.1421911
308142,300000,2400,1,2,825,SINGLE_FAMILY,106,Zip_93536,12.63831599,12.61153775,7.783224016,363.6363636
519913,465000,2900,3,3,2434,SINGLE_FAMILY,106,Zip_93536,13.16141677,13.04979268,7.972466016,191.0435497
456165,440000,2550,3,4,2949,MANUFACTURED,106,Zip_93536,13.03060987,12.99453001,7.843848638,149.2031197
380065,385000,2300,3,3,1663,SINGLE_FAMILY,106,Zip_93536,12.84809757,12.86099861,7.740664402,231.5093205
749072,770000,3500,3,4,2115,SINGLE_FAMILY,105,Zip_91384,13.52659039,13.55414579,8.160518247,364.0661939
482426,470000,2395,2,3,1854,SINGLE_FAMILY,113,Zip_93551,13.08658282,13.06048797,7.78113851,253.5059331
399003,399000,1902,3,3,2000,SINGLE_FAMILY,97,Zip_93560,12.89672421,12.8967167,7.550661243,199.5
439690,2500,2500,2,5,2119,SINGLE_FAMILY,113,Zip_93550,12.99382521,7.824046011,7.824046011,1.179801793
631783,625000,2675,2,3,2416,SINGLE_FAMILY,113,Zip_93551,13.35630126,13.34550693,7.891704659,258.692053
353191,380000,2245,2,4,1584,SINGLE_FAMILY,113,Zip_93550,12.77476427,12.84792653,7.7164608,239.8989899
378375,410000,2500,3,4,1922,SINGLE_FAMILY,113,Zip_93550,12.84364105,12.92391244,7.824046011,213.3194589
591972,635000,2500,3,4,2188,SINGLE_FAMILY,113,Zip_93551,13.29121462,13.36138028,7.824046011,290.2193784
994980,995000,2700,4,5,5411,SINGLE_FAMILY,106,Zip_93536,13.81047792,13.81049802,7.901007052,183.8846794
72945,117000,2495,2,2,1440,MANUFACTURED,148,Zip_93534,11.19746101,11.66992921,7.822044008,81.25
551972,567000,2500,3,5,2661,SINGLE_FAMILY,113,Zip_93551,13.2212526,13.24811458,7.824046011,213.0777903
599905,612000,2700,3,5,4469,SINGLE_FAMILY,113,Zip_93551,13.30452659,13.32448756,7.901007052,136.9433878
787665,825000,3400,4,3,2221,SINGLE_FAMILY,123,Zip_93010,13.57682815,13.62313867,8.131530711,371.4542999
671646,689000,3100,2,3,1460,SINGLE_FAMILY,119,Zip_93021,13.41748669,13.44299655,8.03915739,471.9178082
558872,561000,2995,3,3,1605,TOWNHOUSE,117,Zip_93065,13.23367575,13.23747618,8.004699511,349.5327103
651386,665000,3200,3,5,1725,SINGLE_FAMILY,117,Zip_93065,13.38685768,13.40754232,8.070906089,385.5072464
888140,1015000,3700,3,5,2947,SINGLE_FAMILY,121,Zip_91387,13.69688467,13.83039917,8.216088099,344.4180523
779747,790000,3250,2,4,1998,SINGLE_FAMILY,117,Zip_93065,13.56672479,13.57978822,8.086410275,395.3953954
235062,255000,1450,2,2,920,SINGLE_FAMILY,137,Zip_93222,12.36760459,12.44901882,7.279318835,277.173913
225087,225000,1450,1,3,1040,SINGLE_FAMILY,104,Zip_93561,12.32424227,12.32385568,7.279318835,216.3461538
298762,345000,1550,2,2,1260,SINGLE_FAMILY,137,Zip_93222,12.60740255,12.7512997,7.34601021,273.8095238
313701,307000,1800,2,3,1570,SINGLE_FAMILY,104,Zip_93561,12.65619558,12.63460303,7.495541944,195.5414013
529799,515000,2450,2,3,1477,SINGLE_FAMILY,116,Zip_93446,13.18025297,13.15192218,7.803843304,348.6797563
297728,327500,1700,1,1,700,CONDO,134,Zip_93401,12.6039356,12.69924333,7.43838353,467.8571429
1259562,1249000,3766,3,3,2739,SINGLE_FAMILY,122,Zip_93420,14.0462746,14.03785379,8.233768709,456.0058415
708105,720450,2650,2,3,2054,SINGLE_FAMILY,116,Zip_93446,13.47034767,13.4876313,7.882314919,350.7546251
1992308,1850000,5707,4,4,4432,SINGLE_FAMILY,116,Zip_93446,14.50480432,14.4306962,8.649448771,417.4187726
1865012,1800000,6105,4,4,3540,SINGLE_FAMILY,124,Zip_93405,14.43877805,14.40329722,8.716863387,508.4745763
353301,345000,2200,2,2,1088,SINGLE_FAMILY,116,Zip_93446,12.77507566,12.7512997,7.696212639,317.0955882
1051254,1050000,3000,3,4,2400,SINGLE_FAMILY,114,Zip_93422,13.8654943,13.86430072,8.006367568,437.5
744597,745000,3490,4,4,2807,SINGLE_FAMILY,116,Zip_93446,13.52059841,13.5211395,8.157657015,265.4079088
363189,360000,2300,2,3,1550,SINGLE_FAMILY,116,Zip_93446,12.80267864,12.79385931,7.740664402,232.2580645
601675,636000,2800,2,3,1561,CONDO,125,Zip_93449,13.30747271,13.36295384,7.937374696,407.4311339
995009,1000000,3219,3,4,3056,SINGLE_FAMILY,122,Zip_93420,13.81050706,13.81551056,8.076826031,327.2251309
558229,570000,2350,2,2,1252,SINGLE_FAMILY,104,Zip_93433,13.23252455,13.25339164,7.762170607,455.2715655
711092,739000,3100,2,3,1350,SINGLE_FAMILY,124,Zip_93405,13.4745571,13.5130532,8.03915739,547.4074074
469002,460000,2350,3,3,1511,SINGLE_FAMILY,116,Zip_93446,13.05836231,13.03898177,7.762170607,304.4341496
579003,579000,2600,2,2,1236,SINGLE_FAMILY,114,Zip_93422,13.26906294,13.26905776,7.863266724,468.4466019
844579,835000,2200,3,3,2496,SINGLE_FAMILY,114,Zip_93451,13.64659356,13.635187,7.696212639,334.5352564
525823,520000,2100,3,3,1497,SINGLE_FAMILY,116,Zip_93446,13.17271993,13.16158409,7.649692624,347.3613894
595161,632500,2400,2,3,1403,SINGLE_FAMILY,116,Zip_93446,13.29658724,13.3574355,7.783224016,450.8196721
392226,392000,2200,2,2,1060,CONDO,104,Zip_93433,12.87959348,12.87901712,7.696212639,369.8113208
815470,815000,2995,1,1,444,SINGLE_FAMILY,125,Zip_93449,13.61151991,13.61094339,8.004699511,1835.585586
1075620,1075000,3600,3,3,1802,SINGLE_FAMILY,125,Zip_93449,13.8884078,13.88783122,8.188689124,596.5593785
425245,425000,2350,3,3,1215,CONDO,122,Zip_93420,12.96042075,12.95984445,7.762170607,349.7942387
1225706,1225000,5064,4,4,3200,SINGLE_FAMILY,124,Zip_93405,14.01902756,14.0184514,8.529911964,382.8125
249732,240000,2200,2,3,1125,MANUFACTURED,134,Zip_93401,12.42814362,12.3883942,7.696212639,213.3333333
381714,355000,1650,2,2,848,SINGLE_FAMILY,122,Zip_92315,12.85242692,12.77987307,7.408530567,418.6320755
399037,159000,2600,2,2,1296,MANUFACTURED,123,Zip_93010,12.89680942,11.97665948,7.863266724,122.6851852
1260813,1260000,3200,2,3,2095,SINGLE_FAMILY,117,Zip_91016,14.04726731,14.04662228,8.070906089,601.4319809
816068,795000,3200,2,4,1534,SINGLE_FAMILY,117,Zip_91360,13.61225296,13.58609739,8.070906089,518.2529335
846064,800000,3400,2,3,1480,SINGLE_FAMILY,130,Zip_91406,13.64835029,13.59236701,8.131530711,540.5405405
774059,749000,2450,3,3,1908,SINGLE_FAMILY,122,Zip_92315,13.55940338,13.52649426,7.803843304,392.557652
596153,586000,2700,2,3,1144,SINGLE_FAMILY,117,Zip_91360,13.29825262,13.28107507,7.901007052,512.2377622
428250,415000,2600,2,2,1392,MANUFACTURED,131,Zip_93012,12.96746242,12.9360338,7.863266724,298.1321839
270782,245000,1550,2,3,1560,SINGLE_FAMILY,113,Zip_92307,12.50906935,12.40901349,7.34601021,157.0512821
1135751,1255000,3767,3,3,1898,SINGLE_FAMILY,133,Zip_90039,13.94280466,14.04264613,8.234034208,661.2223393
159900,153000,1800,1,1,728,CONDO,128,Zip_92264,11.9823039,11.9381932,7.495541944,210.1648352
650570,630000,3020,3,4,2764,SINGLE_FAMILY,125,Zip_92881,13.38560418,13.3534751,8.01301211,227.9305355
776325,770000,3500,3,3,1669,SINGLE_FAMILY,147,Zip_90803,13.56232653,13.55414579,8.160518247,461.3541043
560120,590000,2450,2,4,1996,SINGLE_FAMILY,105,Zip_92555,13.23590633,13.28787782,7.803843304,295.5911824
790130,780000,3000,2,2,1553,CONDO,143,Zip_92886,13.57995277,13.5670492,8.006367568,502.2537025
694825,715214,3326,3,4,2109,SINGLE_FAMILY,125,Zip_92881,13.45141529,13.48033708,8.10952566,339.1247037
544939,544000,4000,3,4,2219,SINGLE_FAMILY,120,Zip_92211,13.20842914,13.20670453,8.29404964,245.1554754
866303,860000,3500,2,4,1884,SINGLE_FAMILY,108,Zip_92845,13.67199001,13.66468767,8.160518247,456.4755839
642316,631000,3000,2,4,1741,SINGLE_FAMILY,112,Zip_90746,13.37283567,13.35506114,8.006367568,362.435382
126060,120000,1750,2,2,1764,MANUFACTURED,109,Zip_92234,11.74451326,11.69524702,7.467371067,68.02721088
1320900,1250000,4099,2,3,2415,SINGLE_FAMILY,127,Zip_90720,14.09382388,14.03865411,8.318498321,517.5983437
556010,550000,2550,3,3,1690,SINGLE_FAMILY,126,Zip_92506,13.22854156,13.21767356,7.843848638,325.443787
1488008,1488000,4700,4,5,4006,SINGLE_FAMILY,143,Zip_92886,14.21294887,14.21294349,8.455317788,371.4428357
584003,575000,2900,3,3,2732,SINGLE_FAMILY,107,Zip_92505,13.2776614,13.26212532,7.972466016,210.4685212
627461,2300,2650,2,2,1277,SINGLE_FAMILY,105,Zip_91790,13.3494368,7.740664402,7.882314919,1.801096319
378734,365000,2000,2,2,1001,CONDO,116,Zip_91730,12.84458939,12.80765263,7.60090246,364.6353646
694324,708000,2720,2,3,1668,SINGLE_FAMILY,108,Zip_91701,13.45069399,13.47019937,7.908387159,424.4604317
330485,333000,2000,1,2,833,CONDO,134,Zip_91750,12.70831655,12.71589777,7.60090246,399.759904
605784,635000,2450,1,3,1052,SINGLE_FAMILY,112,Zip_91702,13.31427877,13.36138028,7.803843304,603.6121673
527036,551000,2450,2,4,1644,SINGLE_FAMILY,106,Zip_92509,13.17502414,13.21949009,7.803843304,335.1581509
411559,435000,2200,2,3,1170,SINGLE_FAMILY,102,Zip_92336,12.92770767,12.98310131,7.696212639,371.7948718
492453,400000,2500,2,3,1157,SINGLE_FAMILY,132,Zip_91706,13.1071543,12.89921983,7.824046011,345.721694
743136,735000,2800,2,3,1511,SINGLE_FAMILY,122,Zip_91791,13.51863435,13.50762578,7.937374696,486.4328259
447352,460000,2400,2,3,1263,SINGLE_FAMILY,114,Zip_92335,13.01110104,13.03898177,7.783224016,364.2121932
504956,571000,2695,2,4,1443,SINGLE_FAMILY,132,Zip_91706,13.13222658,13.25514449,7.899153483,395.7033957
435749,440000,2100,2,3,1044,SINGLE_FAMILY,115,Zip_92337,12.98482167,12.99453001,7.649692624,421.4559387
779625,720000,2975,2,4,1836,SINGLE_FAMILY,160,Zip_91789,13.56656831,13.48700649,7.997999318,392.1568627
2535382,2550000,11122,7,6,10119,SINGLE_FAMILY,134,Zip_91750,14.74585487,14.75160392,9.316680408,252.0011859
529207,628000,2395,1,2,762,SINGLE_FAMILY,117,Zip_91016,13.17913494,13.35029545,7.78113851,824.1469816
1437936,1450000,4285,3,4,3380,SINGLE_FAMILY,133,Zip_91741,14.17871931,14.18707411,8.362875831,428.9940828
413319,431000,2238,3,4,1573,SINGLE_FAMILY,162,Zip_92410,12.93197497,12.97386337,7.713337889,273.9987285
442187,475000,2400,2,3,1350,SINGLE_FAMILY,102,Zip_92336,12.99948815,13.07107008,7.783224016,351.8518519
125000,125000,1750,2,3,1568,MANUFACTURED,162,Zip_92410,11.73606902,11.73606902,7.467371067,79.71938776
929380,909000,3700,2,3,1535,SINGLE_FAMILY,110,Zip_90250,13.74227298,13.72010037,8.216088099,592.1824104
1239882,1456000,5495,2,2,1159,SINGLE_FAMILY,166,Zip_90046,14.03052677,14.19120351,8.611593867,1256.255393
2150290,2550000,10399,3,3,2390,SINGLE_FAMILY,278,Zip_90272,14.58111327,14.75160392,9.249464927,1066.945607
2695009,2625000,9500,6,5,2874,SINGLE_FAMILY,134,Zip_90066,14.8069121,14.78059145,9.159047078,913.3611691
870240,865000,3350,2,2,1248,CONDO,269,Zip_90025,13.67652431,13.67048479,8.116715625,693.1089744
515999,525000,2500,2,4,1190,SINGLE_FAMILY,114,Zip_91768,13.15386011,13.17115354,7.824046011,441.1764706
4906744,4900000,18950,4,2,3510,CONDO,418,Zip_90067,15.40612114,15.40474576,9.849559211,1396.011396
1504469,1465000,6300,3,3,1722,SINGLE_FAMILY,373,Zip_90210,14.22395057,14.1973658,8.748304912,850.7549361
1141619,1110000,3500,3,5,1929,SINGLE_FAMILY,117,Zip_91016,13.94795799,13.91987057,8.160518247,575.4276827
704009,722000,2800,3,3,1726,SINGLE_FAMILY,122,Zip_91791,13.46454642,13.48978042,7.937374696,418.3082271
755067,915000,2700,2,3,1140,SINGLE_FAMILY,128,Zip_91024,13.53456177,13.72667934,7.901007052,802.6315789
364106,350000,2200,2,2,1008,CONDO,122,Zip_91791,12.80520031,12.76568843,7.696212639,347.2222222
469261,460000,2500,3,3,1389,CONDO,122,Zip_91791,13.0589144,13.03898177,7.824046011,331.1735061
790214,599000,2650,2,3,1280,SINGLE_FAMILY,112,Zip_91776,13.58005907,13.30301688,7.882314919,467.96875
1192432,1315000,4576,3,4,3135,SINGLE_FAMILY,220,Zip_91008,13.99150548,14.08934722,8.428580533,419.4577352
448018,480000,2295,2,2,753,CONDO,109,Zip_90042,13.01258869,13.08154138,7.738488122,637.4501992
1377458,1350000,4172,2,3,1738,SINGLE_FAMILY,128,Zip_91024,14.13575033,14.11561515,8.336150816,776.7548907
683908,660000,2500,1,2,1020,SINGLE_FAMILY,117,Zip_91016,13.43557868,13.39999511,7.824046011,647.0588235
1127264,1115000,3608,5,4,2527,SINGLE_FAMILY,128,Zip_91024,13.93530402,13.92436496,8.190908881,441.2346656
742742,720000,3000,3,2,1429,TOWNHOUSE,128,Zip_91024,13.51810402,13.48700649,8.006367568,503.8488453
831098,830000,3500,4,3,1930,TOWNHOUSE,145,Zip_91006,13.630503,13.62918098,8.160518247,430.0518135
3834180,3529000,13945,4,5,5515,SINGLE_FAMILY,145,Zip_91006,15.15946615,15.0765251,9.5428763,639.8912058
535799,535000,2400,2,2,984,CONDO,117,Zip_91016,13.19151437,13.19002203,7.783224016,543.699187
889326,888000,3200,3,3,1998,CONDO,145,Zip_91006,13.69821915,13.69672702,8.070906089,444.4444444
1276904,1275000,3226,2,3,1855,SINGLE_FAMILY,128,Zip_91024,14.05994896,14.05845674,8.078998259,687.3315364
529004,529900,2650,2,2,1300,TOWNHOUSE,117,Zip_91016,13.17875127,13.18044359,7.882314919,407.6153846
1682509,1680000,6148,3,4,2579,SINGLE_FAMILY,145,Zip_91006,14.33579669,14.33430435,8.723882105,651.4152772
1257249,1255000,3302,2,4,1952,SINGLE_FAMILY,145,Zip_91006,14.04443656,14.04264613,8.102283624,642.9303279
1277284,1275000,3622,3,3,2202,SINGLE_FAMILY,145,Zip_91006,14.06024651,14.05845674,8.194781638,579.0190736
1748127,1745000,6181,3,4,2623,SINGLE_FAMILY,145,Zip_91006,14.37405549,14.37226511,8.72923535,665.2687762
781397,780000,2500,2,3,1100,SINGLE_FAMILY,117,Zip_91016,13.56883862,13.5670492,7.824046011,709.0909091
3557423,3550000,14766,5,4,6390,SINGLE_FAMILY,145,Zip_91006,15.08454696,15.08245816,9.60008252,555.5555556
751568,750000,2975,3,3,1343,SINGLE_FAMILY,117,Zip_91016,13.52991697,13.52782849,7.997999318,558.4512286
360860,360000,1995,1,1,669,CONDO,134,Zip_91107,12.79624535,12.79385931,7.598399329,538.1165919
942246,940000,2950,2,2,1308,SINGLE_FAMILY,128,Zip_91024,13.75602167,13.75363515,7.989560449,718.6544343
1403346,1400000,5406,3,4,3202,SINGLE_FAMILY,132,Zip_91007,14.15436994,14.15198279,8.595264727,437.2267333
1145732,1143000,3238,2,3,2107,SINGLE_FAMILY,117,Zip_91016,13.95155429,13.94916694,8.082711134,542.4774561
1343604,1340000,4936,2,3,1544,SINGLE_FAMILY,145,Zip_91006,14.11086611,14.10818017,8.504310566,867.8756477
1153464,1150000,3993,3,3,2069,SINGLE_FAMILY,134,Zip_91107,13.95828015,13.9552725,8.292298107,555.8240696
671802,670000,2700,2,2,1142,TOWNHOUSE,128,Zip_91024,13.41771893,13.41503299,7.901007052,586.6900175
2632060,2625000,6302,3,4,2347,SINGLE_FAMILY,145,Zip_91006,14.78327737,14.78059145,8.748622322,1118.449084
1191422,2085000,3548,4,4,3112,SINGLE_FAMILY,128,Zip_91024,13.99065811,14.55027941,8.174139343,669.9871465
2810584,2838000,11208,6,4,4829,SINGLE_FAMILY,145,Zip_91006,14.84890285,14.85861014,9.324383088,587.6993166
885227,882000,2995,2,3,1374,SINGLE_FAMILY,117,Zip_91016,13.69359939,13.68994733,8.004699511,641.9213974
1305760,1301000,3661,3,3,2087,SINGLE_FAMILY,117,Zip_91016,14.0822958,14.07864376,8.205491613,623.3828462
1553159,1546500,3889,3,3,2645,SINGLE_FAMILY,117,Zip_91016,14.25580148,14.25150487,8.265907334,584.6880907
1129844,1125000,3175,2,3,1444,SINGLE_FAMILY,134,Zip_91107,13.93759013,13.93329359,8.063062911,779.0858726
996099,1220000,3200,2,3,1485,SINGLE_FAMILY,128,Zip_91024,13.81160193,14.01436142,8.070906089,821.5488215
923567,920200,3100,3,3,1658,SINGLE_FAMILY,134,Zip_91107,13.73599863,13.73234632,8.03915739,555.0060314
1528655,1075000,4004,3,4,2535,SINGLE_FAMILY,128,Zip_91024,14.23989882,13.88783122,8.29504914,424.0631164
1409202,1400000,4066,3,3,2296,SINGLE_FAMILY,134,Zip_91107,14.15853414,14.15198279,8.310414994,609.7560976
1384038,1375000,4336,3,5,2166,SINGLE_FAMILY,128,Zip_91024,14.14051587,14.13396429,8.374707543,634.810711
2323171,2308000,10814,4,5,4193,SINGLE_FAMILY,145,Zip_91006,14.65844362,14.65189191,9.28859687,550.4412115
4812971,4780000,18002,7,5,6700,SINGLE_FAMILY,145,Zip_91006,15.38682512,15.3799511,9.798238142,713.4328358
1734096,1720000,3691,3,4,2037,SINGLE_FAMILY,145,Zip_91006,14.3659968,14.35783485,8.213652703,844.3789887
792007,700000,2945,2,2,1268,SINGLE_FAMILY,128,Zip_91024,13.58232551,13.45883561,7.987864096,552.0504732
534343,530000,2550,2,2,1192,CONDO,134,Zip_91107,13.18879323,13.18063229,7.843848638,444.6308725
1452196,1439000,5085,4,4,2954,SINGLE_FAMILY,145,Zip_91006,14.18858745,14.17945899,8.534050308,487.1360867
655961,650000,2600,2,2,1177,TOWNHOUSE,128,Zip_91024,13.39385661,13.38472764,7.863266724,552.2514868
1938232,1920000,5658,3,4,3778,SINGLE_FAMILY,128,Zip_91024,14.47728678,14.46783574,8.640825752,508.2053997
